Transaction Hash,Date & Time,From Address,To Address,Transaction Type,Asset Contract Address,Asset Symbol / Name,Token ID,Value / Amount,Gas Fee (ETH)
0x585ae2bc9970512ffeac44a5333f19dfdf51426087559a315e7a413c989aecaf,2024-12-11 01:49:59,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,522810.4402807443,
0x023476446278332ccff8caad7234b0fb44345a13169aaa1af01a3881d6024dde,2024-12-11 01:50:23,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,185453.88535913418,
0x00f45320969b283f8695b34a52bb7af5f78b4aaa6630c3fb20b219699dd0c4a8,2024-12-11 01:53:23,0xd620aadabaa20d2af700853c4504028cba7c3333,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,585000.0,
0x00f45320969b283f8695b34a52bb7af5f78b4aaa6630c3fb20b219699dd0c4a8,2024-12-11 01:53:23,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,USD0++,,585000.0,
0x9ef65f27df7f4b166bf27612ddd9fdd2cbf7ed7a61bb65400cdd1c2f358ed6dd,2024-12-11 01:57:47,0xd620aadabaa20d2af700853c4504028cba7c3333,0x56c526b0159a258887e0d79ec3a80dfb940d0cd7,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,614922.42,
0x9ef65f27df7f4b166bf27612ddd9fdd2cbf7ed7a61bb65400cdd1c2f358ed6dd,2024-12-11 01:57:47,0xd620aadabaa20d2af700853c4504028cba7c3333,0x56c526b0159a258887e0d79ec3a80dfb940d0cd7,ERC-20 Transfer,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,USD0++,,585000.0,
0x9ef65f27df7f4b166bf27612ddd9fdd2cbf7ed7a61bb65400cdd1c2f358ed6dd,2024-12-11 01:57:47,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x5c00817b67b40f3b347bd4275b4bba4840c8127a,USD0USD0++-gauge,,1194676.9995848194,
0x7b29ee3e96df4363ee027fb193cd9c9c0eb19cc811e7098e3322848e864a4795,2024-12-12 01:25:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x0000000000000000000000000000000000000000,ERC-20 Transfer,0x8eb67a509616cd6a7c1b3c8c21d48ff57df3d458,gtUSDCcore,,1230268.321579712,
0x7b29ee3e96df4363ee027fb193cd9c9c0eb19cc811e7098e3322848e864a4795,2024-12-12 01:25:59,0x8eb67a509616cd6a7c1b3c8c21d48ff57df3d458,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1300000.0,
0xd2dce6bbb719bfb76bdd640fe2289e2aa86957136eea40e1e6775009e2eb59e0,2024-12-12 01:27:11,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb969b0d14f7682baf37ba7c364b351b830a812b2,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1300000.0,
0x80bd5808c67ef11d739c33fedb6ae3435d3d9d50901a9ace786fedfe99c3564e,2024-12-12 01:27:23,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,522848.17954573006,
0xb0052934b2977aa9d662a2beeb148464293a0cf2568b2f572dbfd72e0f79ac12,2024-12-12 01:27:47,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,522837.35424670303,
0x07a749563d9d252b81bc1a71f31c0e6f1fae204e9bdb2abd52a016add8f79737,2024-12-12 01:28:11,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,254211.4412075669,
0xdf3a7662831ec28c8d889f28227bacb742dbe74b4d46b340ad00305dad576fef,2024-12-12 01:29:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,631800.0,
0xdf3a7662831ec28c8d889f28227bacb742dbe74b4d46b340ad00305dad576fef,2024-12-12 01:29:59,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,USD0++,,631800.0,
0x06fdbcb685a8aca5868f28497bb7f7309f14c5ace05c4d930c17f99d4ab44a7e,2024-12-12 01:33:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x56c526b0159a258887e0d79ec3a80dfb940d0cd7,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,668096.975,
0x06fdbcb685a8aca5868f28497bb7f7309f14c5ace05c4d930c17f99d4ab44a7e,2024-12-12 01:33:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x56c526b0159a258887e0d79ec3a80dfb940d0cd7,ERC-20 Transfer,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,USD0++,,631800.0,
0x06fdbcb685a8aca5868f28497bb7f7309f14c5ace05c4d930c17f99d4ab44a7e,2024-12-12 01:33:59,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x5c00817b67b40f3b347bd4275b4bba4840c8127a,USD0USD0++-gauge,,1294185.1188459885,
0x2eea9f766f9d5951e0ee27b198b4de0d079a9df16ac46e2421bb728dd197dc28,2024-12-17 11:47:23,0x330eefa8a787552dc5cad3c3ca644844b1e61ddb,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x58d97b57bb95320f9a05dc918aef65434969c2b2,MORPHO,,6763.6173217585965,
0x4e551a40fbb4df8a71cce3a6eec9c350e87ff08943ca084164f6a43d829859ed,2024-12-17 11:49:11,0xd620aadabaa20d2af700853c4504028cba7c3333,0x1da55af55034dc2c54027e0d53934fc3fe444c88,ERC-20 Transfer,0x58d97b57bb95320f9a05dc918aef65434969c2b2,MORPHO,,6763.6173217585965,
0xd2a7f0f75fddce0f55848d15ccb91f3e47d919ff5ce5b020c8d8084261dfc857,2024-12-18 02:22:35,0xd620aadabaa20d2af700853c4504028cba7c3333,0x0000000000000000000000000000000000000000,ERC-20 Transfer,0x8eb67a509616cd6a7c1b3c8c21d48ff57df3d458,gtUSDCcore,,1908439.3591838428,
0xd2a7f0f75fddce0f55848d15ccb91f3e47d919ff5ce5b020c8d8084261dfc857,2024-12-18 02:22:35,0x8eb67a509616cd6a7c1b3c8c21d48ff57df3d458,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,2021250.008145,
0x47da64d7a6c32e2433b63eca2186820839feff447ab21661ca1f11ce9945b8f5,2024-12-18 02:23:47,0xd620aadabaa20d2af700853c4504028cba7c3333,0x4095f064b8d3c3548a3bebfd0bbfd04750e30077,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,2021250.008145,
0x47da64d7a6c32e2433b63eca2186820839feff447ab21661ca1f11ce9945b8f5,2024-12-18 02:23:47,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xd63070114470f685b75b74d60eec7c1113d33a3d,USUALUSDC+,,1941171.553906142,
0x6ca8f6f7e96f20157d930b7bea26fcd6e4db298ea23c2433f8b81600519fc7b9,2024-12-18 14:56:35,0xd620aadabaa20d2af700853c4504028cba7c3333,0x0000000000000000000000000000000000000000,ERC-20 Transfer,0xd63070114470f685b75b74d60eec7c1113d33a3d,USUALUSDC+,,960138.6808008372,
0x6ca8f6f7e96f20157d930b7bea26fcd6e4db298ea23c2433f8b81600519fc7b9,2024-12-18 14:56:35,0xd63070114470f685b75b74d60eec7c1113d33a3d,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1000000.0,
0xb12c4510b1bfd09248494d876523b706c07f2e8f0047c96f608459bd34cea9e3,2024-12-18 14:58:23,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb969b0d14f7682baf37ba7c364b351b830a812b2,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1000000.0,
0x944f10d6bdcdb3b1273c21ac1c6acdc2071ed871152295348c9c406beff6f84f,2024-12-18 14:58:35,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,517088.1939668671,
0x30a5e44427ee7526a20cdf013f88261f0c8b55ff6c817ff3611c72fb0d04e5a0,2024-12-18 14:58:59,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,482871.8060331329,
0x6f6400a574602d7478defea756953bf1c193b26d62390cc9859d78598422a0b2,2024-12-18 15:01:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9008d19f58aabd9ed0d60971565aa8510560ab41,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,999960.0,
0x6f6400a574602d7478defea756953bf1c193b26d62390cc9859d78598422a0b2,2024-12-18 15:01:59,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1000102.986586,
0x071039d3b5c20826fb93f2d96b76e62478212139ebafca82cd8bf3ce6d830aab,2024-12-18 15:03:35,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb969b0d14f7682baf37ba7c364b351b830a812b2,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1000102.986586,
0x5031d2579b4040b02c0e23954c22043e5a794c48bf27991775220afe007c3d10,2024-12-18 15:03:47,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,517301.9068840085,
0x1e8057f7bf464efbcacd78d636ae7f5f5c0d2ef557f04b657471e8af982070f3,2024-12-18 15:04:11,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,482761.0755825281,
0x2e7128faa93cec23bb3b7aab019a44283adcd04f46856cd8f5df3e59223bb60d,2024-12-18 15:05:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9008d19f58aabd9ed0d60971565aa8510560ab41,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,1000062.9824665366,
0x2e7128faa93cec23bb3b7aab019a44283adcd04f46856cd8f5df3e59223bb60d,2024-12-18 15:05:59,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1000081.04338,
0x058499a02cdbf11afb4073f303e9e6532f136f15cf7669a24969542fb056a984,2024-12-18 15:08:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb969b0d14f7682baf37ba7c364b351b830a812b2,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1000081.04338,
0x53e78ee72d4673e4000080472b44b593031e0015a8913542bc24af17953b5b31,2024-12-18 15:09:11,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,517341.89441544324,
0x9264d10ab33f76602bea5984cf7a2b4587751053a9ede0e66e32c13f1f182ab6,2024-12-18 15:09:35,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,482699.1457228216,
0x5cc3f67001ad76902f5fd48ac0134dece63219ea9abae79a03fb8ee518b754b0,2024-12-18 15:12:35,0xd620aadabaa20d2af700853c4504028cba7c3333,0x14100f81e33c33ecc7cdac70181fb45b6e78569f,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,1000041.0401382648,
0x5cc3f67001ad76902f5fd48ac0134dece63219ea9abae79a03fb8ee518b754b0,2024-12-18 15:12:35,0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1000053.726498,
0xbc969c9ae8b5cc5623a41bba2be89d9f70d51e474c81d9e3719f445b6f971a15,2024-12-18 15:20:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x0000000000000000000000000000000000000000,ERC-20 Transfer,0xd63070114470f685b75b74d60eec7c1113d33a3d,USUALUSDC+,,981032.8731053049,
0xbc969c9ae8b5cc5623a41bba2be89d9f70d51e474c81d9e3719f445b6f971a15,2024-12-18 15:20:59,0xd63070114470f685b75b74d60eec7c1113d33a3d,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,1021776.605265,
0xcc76dca3f86ac3c32b88b8fc5687a66cce6e5a750381275594a64d1876e2dda6,2024-12-18 15:23:23,0xd620aadabaa20d2af700853c4504028cba7c3333,0xb969b0d14f7682baf37ba7c364b351b830a812b2,ERC-20 Transfer,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,,2021830.331763,
0x25712cd1177a4e619ab8177fc1280c5fef40f09d7c769cdf4275c3ff7e4efda1,2024-12-18 15:23:35,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,517381.8842747849,
0x4c0f876b26755dc493c19eb690df8f3ad80ad7314c066c95f9b5cee15b032f43,2024-12-18 15:23:59,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,517402.5799989228,
0x62d92b382ebc6d6bfbbc0d169fef8dca504b4984892dc80780ae1665aacc3574,2024-12-18 15:24:23,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,517423.26999928965,
0x229919c91d8a5ed9a4b001d5fb2cb7f7635271f4eadf3937558c85d8afd531e9,2024-12-18 15:24:47,0xde6e1f680c4816446c8d515989e2358636a38b04,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,469541.72427673213,
0x41656345a3afdeb6dbd9af523d5713ad78d9f38ad6944251937ed6d38a60ffba,2024-12-18 15:35:35,0xd620aadabaa20d2af700853c4504028cba7c3333,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,949085.0,
0x41656345a3afdeb6dbd9af523d5713ad78d9f38ad6944251937ed6d38a60ffba,2024-12-18 15:35:35,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,USD0++,,949085.0,
0x96f5b6a21d15221dfff34bf83e79ab144b48686423072132e0fb1649f8ea3aa3,2024-12-18 15:38:47,0xd620aadabaa20d2af700853c4504028cba7c3333,0x56c526b0159a258887e0d79ec3a80dfb940d0cd7,ERC-20 Transfer,0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,USD0,,1072664.4585497295,
0x96f5b6a21d15221dfff34bf83e79ab144b48686423072132e0fb1649f8ea3aa3,2024-12-18 15:38:47,0xd620aadabaa20d2af700853c4504028cba7c3333,0x56c526b0159a258887e0d79ec3a80dfb940d0cd7,ERC-20 Transfer,0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,USD0++,,949085.0,
0x96f5b6a21d15221dfff34bf83e79ab144b48686423072132e0fb1649f8ea3aa3,2024-12-18 15:38:47,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x5c00817b67b40f3b347bd4275b4bba4840c8127a,USD0USD0++-gauge,,2012555.9014055743,
0x3ce9a0ed156d2b804636ad8dc2e1287d31341485a51ff9e2373c1c0283d96e74,2024-12-19 01:23:59,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,19691.84333150376,
0x2dfb7f6a3f7980608834c4d9f78dfb70d824b8a706bb54d90fe263ec30ff2b5d,2024-12-19 01:26:35,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,3534.97969462883,
0x95032eee828959c50157e062e9c986086bfdf0acac77b8708fb641b5554d6466,2024-12-19 01:31:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,1000.0,
0x764f7df95474e18316286db313f159d84f0609a0cd13ddba0edc837c9dbcd4a9,2024-12-19 01:32:47,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,22226.823026132588,
0x2c6f036afd0ca175e24eca2d7e3577fd38848a632a92d931485dcb2be3d971d0,2024-12-20 00:30:23,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8628.847454588788,
0xbe77db2660c1eb7d366ae5abfbd5838effbda618f0f347136d048a255ebec231,2024-12-20 00:31:11,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8628.847454588788,
0xd0534f8f652d3472c69b75a71188d9a4e1bade9499da463e735c77463eb56330,2024-12-21 00:24:47,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8908.54800231192,
0x8bd3808b700f72b014aec02780d6576327a5f2289732a579709692f81f7c93c7,2024-12-21 00:25:35,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8908.54800231192,
0xfbcf49a3c66a4f48b60394f44211afc61de0935e6781f18e37aa00eaae8f064a,2024-12-22 07:28:23,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8949.649002496917,
0x9ed4d7e3334a70fb7677b100f16b5ae9716c117fc5b111ee84fb958804d75630,2024-12-22 07:29:47,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8949.649002496917,
0xdab47df92dd3e8af525012c8cdc7796c2cafccb5daf76a4bca80331eed29984e,2024-12-23 05:32:35,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8991.224316662883,
0xc587df52d9730d0d9a5a98fc3ccf9a4adb6b8db543f393737f7febbfbf68b577,2024-12-23 05:33:11,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8991.224316662883,
0x1d26050321d88b4f61066bd4135838a9f31420f937cb538d714b354fa37197e5,2024-12-24 01:06:47,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8905.759812422451,
0x9d0600a824e3802939de9a75eb92bc39eb2f10021f81196a806d23b5673f31c7,2024-12-24 01:08:11,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,8905.759812422451,
0x0bc0e1defa335038b9737bea0d95ffcd725d038400c3f2f458803fa3ec76ad23,2024-12-25 16:13:11,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,13643.751815218897,
0xb705e305198fd71133255f25632d480e2a209fdf71a3190c7062b2bd367bc4d0,2024-12-25 16:15:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,13643.751815218897,
0x64bf409bdb38efb07f98ed9e5b05934e996ff26706042c3f76280fa276efde0c,2024-12-25 17:44:59,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,,4995.0,
0x0499095d83d344f24efece86357840c0aacdc0594db2be77ac1c72e69e46d148,2024-12-25 17:51:11,0xd620aadabaa20d2af700853c4504028cba7c3333,0x00c600b30fb0400701010f4b080409018b9006e0,ERC-20 Transfer,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,,4995.0,
0x0499095d83d344f24efece86357840c0aacdc0594db2be77ac1c72e69e46d148,2024-12-25 17:51:11,0x6a000f20005980200259b80c5102003040001068,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xec9333e7dadeebf82d290d6cb12e66cc30ce46b0,LUSH,,2415646.310367391,
0xe6f3ae37dfea21068ef9c1639897b2960eda7b83e94e8771482448a1c63cd8f0,2024-12-26 03:32:11,0xd620aadabaa20d2af700853c4504028cba7c3333,0x00c600b30fb0400701010f4b080409018b9006e0,ERC-20 Transfer,0xec9333e7dadeebf82d290d6cb12e66cc30ce46b0,LUSH,,2415646.310367391,
0xe6f3ae37dfea21068ef9c1639897b2960eda7b83e94e8771482448a1c63cd8f0,2024-12-26 03:32:11,0x6a000f20005980200259b80c5102003040001068,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,,5623.556534,
0x5185b19f85b79e1a0e01f0f2f19b7b14279f78bc7fa07c522f0d89b73fe1cfd7,2024-12-26 03:34:35,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,,5000.0,
0x018594fa494e8fb3c4f55606995c2ddc7b3c8c74f30ee73b7f8057e711b01d2b,2024-12-26 03:39:23,0xd620aadabaa20d2af700853c4504028cba7c3333,0xcbe85f16a602511859465d764b8da9c97deaeb5b,ERC-20 Transfer,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,,623.556534,
0xd7611e99a584be0f525584db9ec6b79f4e611d562046d073bf0612a39bec16e2,2024-12-30 03:56:59,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,34212.12056169009,
0xf177f2d2e53062c6bb4c2cb5eaec2d74a8588c3985fc2bac3a772ab9996b4bed,2024-12-30 03:58:35,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,34212.12056169009,
0xadc4df5bbef2899fd29ac831bad51f1e28cdb7e625420daa44c51bdc8f70b3f3,2025-01-05 15:22:47,0x330eefa8a787552dc5cad3c3ca644844b1e61ddb,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x58d97b57bb95320f9a05dc918aef65434969c2b2,MORPHO,,407.4582843917054,
0x992012ecc558dc6f2194f67862c2636edec203d031f67b5649268eb050481ff6,2025-01-05 15:24:11,0xd620aadabaa20d2af700853c4504028cba7c3333,0x1da55af55034dc2c54027e0d53934fc3fe444c88,ERC-20 Transfer,0x58d97b57bb95320f9a05dc918aef65434969c2b2,MORPHO,,407.4582843917054,
0x48ed5c73e4f238a146ad8e25882c842b6df06064289c5269e3b7f5363043ec85,2025-01-08 07:21:23,0x0000000000000000000000000000000000000000,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,58720.46643398123,
0xb58d4536edb6f9165e96f9c436732f19c4a297aaccd81902b770bfcf2499fc20,2025-01-08 07:21:59,0xd620aadabaa20d2af700853c4504028cba7c3333,0x796d89c3e1f06a92b1c8b809b777762477d22352,ERC-20 Transfer,0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,,58720.46643398123,
0x72f2779212e82f37bb11ed5eab6e4ab46a2b2afada92b05996fb10e5911628f8,2025-01-10 02:07:11,0x5c00817b67b40f3b347bd4275b4bba4840c8127a,0xd620aadabaa20d2af700853c4504028cba7c3333,ERC-20 Transfer,0x1d08e7adc263cfc70b1babe6dc5bb339c16eec52,USD0USD0++,,100000.0,
0x72f2779212e82f37bb11ed5eab6e4ab46a2b2afada92b05996fb10e5911628f8,2025-01-10 02:07:11,0xd620aadabaa20d2af700853c4504028cba7c3333,0x0000000000000000000000000000000000000000,ERC-20 Transfer,0x5c00817b67b40f3b347bd4275b4bba4840c8127a,USD0USD0++-gauge,,100000.0,
